user,num_ratings,Dataset
4252.0,105,ML1M
4253.0,338,ML1M
4254.0,24,ML1M
4255.0,41,ML1M
4256.0,27,ML1M
4257.0,139,ML1M
4258.0,400,ML1M
4259.0,21,ML1M
4260.0,324,ML1M
4261.0,277,ML1M
4262.0,38,ML1M
4263.0,38,ML1M
4264.0,21,ML1M
4265.0,209,ML1M
4266.0,69,ML1M
4267.0,37,ML1M
4268.0,310,ML1M
4269.0,227,ML1M
4270.0,24,ML1M
4271.0,526,ML1M
4272.0,113,ML1M
4273.0,33,ML1M
4274.0,153,ML1M
4275.0,31,ML1M
4276.0,82,ML1M
4277.0,1743,ML1M
4278.0,36,ML1M
4279.0,490,ML1M
4280.0,88,ML1M
4281.0,204,ML1M
4282.0,29,ML1M
4283.0,61,ML1M
4284.0,156,ML1M
4285.0,516,ML1M
4286.0,200,ML1M
4287.0,293,ML1M
4288.0,27,ML1M
4289.0,154,ML1M
4290.0,57,ML1M
4291.0,211,ML1M
4292.0,96,ML1M
4293.0,42,ML1M
4294.0,157,ML1M
4295.0,40,ML1M
4296.0,62,ML1M
4297.0,47,ML1M
4298.0,285,ML1M
4299.0,100,ML1M
4300.0,40,ML1M
4301.0,41,ML1M
4302.0,246,ML1M
4303.0,374,ML1M
4304.0,25,ML1M
4305.0,686,ML1M
4306.0,91,ML1M
4307.0,34,ML1M
4308.0,104,ML1M
4309.0,132,ML1M
4310.0,297,ML1M
4311.0,94,ML1M
4312.0,883,ML1M
4313.0,96,ML1M
4314.0,33,ML1M
4315.0,155,ML1M
4316.0,39,ML1M
4317.0,51,ML1M
4318.0,480,ML1M
4319.0,51,ML1M
4320.0,81,ML1M
4321.0,57,ML1M
4322.0,395,ML1M
4323.0,137,ML1M
4324.0,33,ML1M
4325.0,24,ML1M
4326.0,127,ML1M
4327.0,162,ML1M
4328.0,303,ML1M
4329.0,172,ML1M
4330.0,41,ML1M
4331.0,36,ML1M
4332.0,20,ML1M
4333.0,170,ML1M
4334.0,157,ML1M
4335.0,484,ML1M
4336.0,122,ML1M
4337.0,259,ML1M
4338.0,32,ML1M
4339.0,66,ML1M
4340.0,25,ML1M
4341.0,33,ML1M
4342.0,229,ML1M
4343.0,215,ML1M
4344.0,1271,ML1M
4345.0,592,ML1M
4346.0,74,ML1M
4347.0,138,ML1M
4348.0,24,ML1M
4349.0,27,ML1M
4350.0,71,ML1M
4351.0,169,ML1M
4352.0,472,ML1M
4353.0,132,ML1M
4354.0,635,ML1M
4355.0,51,ML1M
4356.0,256,ML1M
4357.0,43,ML1M
4358.0,31,ML1M
4359.0,81,ML1M
4360.0,248,ML1M
4361.0,132,ML1M
4362.0,260,ML1M
4363.0,192,ML1M
4364.0,199,ML1M
4365.0,20,ML1M
4366.0,35,ML1M
4367.0,119,ML1M
4368.0,131,ML1M
4369.0,44,ML1M
4370.0,60,ML1M
4371.0,141,ML1M
4372.0,25,ML1M
4373.0,303,ML1M
4374.0,127,ML1M
4375.0,325,ML1M
4376.0,58,ML1M
4377.0,187,ML1M
4378.0,124,ML1M
4379.0,384,ML1M
4380.0,151,ML1M
4381.0,443,ML1M
4382.0,104,ML1M
4383.0,20,ML1M
4384.0,290,ML1M
4385.0,27,ML1M
4386.0,873,ML1M
4387.0,743,ML1M
4388.0,459,ML1M
4389.0,125,ML1M
4390.0,278,ML1M
4391.0,37,ML1M
4392.0,25,ML1M
4393.0,20,ML1M
4394.0,33,ML1M
4395.0,30,ML1M
4396.0,25,ML1M
4397.0,67,ML1M
4398.0,20,ML1M
4399.0,34,ML1M
4400.0,26,ML1M
4401.0,201,ML1M
4402.0,31,ML1M
4403.0,87,ML1M
4404.0,372,ML1M
4405.0,45,ML1M
4406.0,322,ML1M
4407.0,231,ML1M
4408.0,543,ML1M
4409.0,109,ML1M
4410.0,27,ML1M
4411.0,610,ML1M
4412.0,102,ML1M
4413.0,23,ML1M
4414.0,182,ML1M
4415.0,138,ML1M
4416.0,165,ML1M
4417.0,110,ML1M
4418.0,318,ML1M
4419.0,20,ML1M
4420.0,50,ML1M
4421.0,24,ML1M
4422.0,449,ML1M
4423.0,42,ML1M
4424.0,33,ML1M
4425.0,934,ML1M
4426.0,75,ML1M
4427.0,23,ML1M
4428.0,70,ML1M
4429.0,45,ML1M
4430.0,295,ML1M
4431.0,44,ML1M
4432.0,68,ML1M
4433.0,165,ML1M
4434.0,48,ML1M
4435.0,53,ML1M
4436.0,227,ML1M
4437.0,241,ML1M
4438.0,170,ML1M
4439.0,41,ML1M
4440.0,85,ML1M
4441.0,30,ML1M
4442.0,52,ML1M
4443.0,80,ML1M
4444.0,80,ML1M
4445.0,125,ML1M
4446.0,422,ML1M
4447.0,982,ML1M
4448.0,1014,ML1M
4449.0,194,ML1M
4450.0,81,ML1M
4451.0,277,ML1M
4452.0,195,ML1M
4453.0,55,ML1M
4454.0,160,ML1M
4455.0,50,ML1M
4456.0,163,ML1M
4457.0,212,ML1M
4458.0,411,ML1M
4459.0,187,ML1M
4460.0,145,ML1M
4461.0,156,ML1M
4462.0,34,ML1M
4463.0,20,ML1M
4464.0,21,ML1M
4465.0,86,ML1M
4466.0,122,ML1M
4467.0,180,ML1M
4468.0,85,ML1M
4469.0,33,ML1M
4470.0,305,ML1M
4471.0,173,ML1M
4472.0,493,ML1M
4473.0,423,ML1M
4474.0,36,ML1M
4475.0,45,ML1M
4476.0,203,ML1M
4477.0,146,ML1M
4478.0,446,ML1M
4479.0,59,ML1M
4480.0,467,ML1M
4481.0,62,ML1M
4482.0,782,ML1M
4483.0,188,ML1M
4484.0,272,ML1M
4485.0,143,ML1M
4486.0,51,ML1M
4487.0,60,ML1M
4488.0,346,ML1M
4489.0,424,ML1M
4490.0,382,ML1M
4491.0,185,ML1M
4492.0,23,ML1M
4493.0,50,ML1M
4494.0,74,ML1M
4495.0,36,ML1M
4496.0,186,ML1M
4497.0,500,ML1M
4498.0,154,ML1M
4499.0,98,ML1M
4500.0,28,ML1M
4501.0,72,ML1M
4502.0,324,ML1M
4503.0,38,ML1M
4504.0,25,ML1M
4505.0,279,ML1M
4506.0,536,ML1M
4507.0,232,ML1M
4508.0,1211,ML1M
4509.0,210,ML1M
4510.0,1240,ML1M
4511.0,147,ML1M
4512.0,159,ML1M
4513.0,35,ML1M
4514.0,147,ML1M
4515.0,22,ML1M
4516.0,55,ML1M
4517.0,413,ML1M
4518.0,84,ML1M
4519.0,42,ML1M
4520.0,285,ML1M
4521.0,229,ML1M
4522.0,189,ML1M
4523.0,394,ML1M
4524.0,289,ML1M
4525.0,20,ML1M
4526.0,170,ML1M
4527.0,20,ML1M
4528.0,62,ML1M
4529.0,47,ML1M
4530.0,56,ML1M
4531.0,243,ML1M
4532.0,129,ML1M
4533.0,57,ML1M
4534.0,77,ML1M
4535.0,368,ML1M
4536.0,34,ML1M
4537.0,25,ML1M
4538.0,40,ML1M
4539.0,119,ML1M
4540.0,69,ML1M
4541.0,148,ML1M
4542.0,28,ML1M
4543.0,1050,ML1M
4544.0,48,ML1M
4545.0,30,ML1M
4546.0,50,ML1M
4547.0,20,ML1M
4548.0,21,ML1M
4549.0,25,ML1M
4550.0,28,ML1M
4551.0,82,ML1M
4552.0,115,ML1M
4553.0,55,ML1M
4554.0,21,ML1M
4555.0,89,ML1M
4556.0,221,ML1M
4557.0,86,ML1M
4558.0,21,ML1M
4559.0,43,ML1M
4560.0,294,ML1M
4561.0,110,ML1M
4562.0,302,ML1M
4563.0,40,ML1M
4564.0,26,ML1M
4565.0,36,ML1M
4566.0,154,ML1M
4567.0,88,ML1M
4568.0,305,ML1M
4569.0,86,ML1M
4570.0,38,ML1M
4571.0,102,ML1M
4572.0,145,ML1M
4573.0,154,ML1M
4574.0,50,ML1M
4575.0,125,ML1M
4576.0,24,ML1M
4577.0,172,ML1M
4578.0,560,ML1M
4579.0,689,ML1M
4580.0,137,ML1M
4581.0,83,ML1M
4582.0,46,ML1M
4583.0,27,ML1M
4584.0,62,ML1M
4585.0,321,ML1M
4586.0,52,ML1M
4587.0,44,ML1M
4588.0,47,ML1M
4589.0,108,ML1M
4590.0,50,ML1M
4591.0,480,ML1M
4592.0,224,ML1M
4593.0,300,ML1M
4594.0,36,ML1M
4595.0,76,ML1M
4596.0,206,ML1M
4597.0,22,ML1M
4598.0,106,ML1M
4599.0,47,ML1M
4600.0,260,ML1M
4601.0,129,ML1M
4602.0,76,ML1M
4603.0,37,ML1M
4604.0,76,ML1M
4605.0,203,ML1M
4606.0,106,ML1M
4607.0,504,ML1M
4608.0,76,ML1M
4609.0,264,ML1M
4610.0,160,ML1M
4611.0,370,ML1M
4612.0,40,ML1M
4613.0,82,ML1M
4614.0,21,ML1M
4615.0,148,ML1M
4616.0,34,ML1M
4617.0,73,ML1M
4618.0,76,ML1M
4619.0,153,ML1M
4620.0,132,ML1M
4621.0,189,ML1M
4622.0,23,ML1M
4623.0,38,ML1M
4624.0,61,ML1M
4625.0,81,ML1M
4626.0,386,ML1M
4627.0,103,ML1M
4628.0,20,ML1M
4629.0,32,ML1M
4630.0,29,ML1M
4631.0,129,ML1M
4632.0,56,ML1M
4633.0,81,ML1M
4634.0,102,ML1M
4635.0,314,ML1M
4636.0,25,ML1M
4637.0,378,ML1M
4638.0,37,ML1M
4639.0,52,ML1M
4640.0,152,ML1M
4641.0,40,ML1M
4642.0,33,ML1M
4643.0,201,ML1M
4644.0,143,ML1M
4645.0,126,ML1M
4646.0,39,ML1M
4647.0,893,ML1M
4648.0,37,ML1M
4649.0,33,ML1M
4650.0,144,ML1M
4651.0,42,ML1M
4652.0,50,ML1M
4653.0,404,ML1M
4654.0,80,ML1M
4655.0,342,ML1M
4656.0,219,ML1M
4657.0,32,ML1M
4658.0,556,ML1M
4659.0,204,ML1M
4660.0,41,ML1M
4661.0,204,ML1M
4662.0,175,ML1M
4663.0,393,ML1M
4664.0,38,ML1M
4665.0,22,ML1M
4666.0,354,ML1M
4667.0,37,ML1M
4668.0,32,ML1M
4669.0,45,ML1M
4670.0,103,ML1M
4671.0,167,ML1M
4672.0,23,ML1M
4673.0,528,ML1M
4674.0,95,ML1M
4675.0,333,ML1M
4676.0,33,ML1M
4677.0,22,ML1M
4678.0,86,ML1M
4679.0,62,ML1M
4680.0,322,ML1M
4681.0,162,ML1M
4682.0,784,ML1M
4683.0,66,ML1M
4684.0,64,ML1M
4685.0,169,ML1M
4686.0,91,ML1M
4687.0,116,ML1M
4688.0,132,ML1M
4689.0,72,ML1M
4690.0,74,ML1M
4691.0,76,ML1M
4692.0,33,ML1M
4693.0,49,ML1M
4694.0,70,ML1M
4695.0,30,ML1M
4696.0,27,ML1M
4697.0,148,ML1M
4698.0,27,ML1M
4699.0,169,ML1M
4700.0,162,ML1M
4701.0,63,ML1M
4702.0,44,ML1M
4703.0,23,ML1M
4704.0,328,ML1M
4705.0,224,ML1M
4706.0,108,ML1M
4707.0,41,ML1M
4708.0,406,ML1M
4709.0,56,ML1M
4710.0,35,ML1M
4711.0,124,ML1M
4712.0,37,ML1M
4713.0,66,ML1M
4714.0,62,ML1M
4715.0,509,ML1M
4716.0,68,ML1M
4717.0,81,ML1M
4718.0,138,ML1M
4719.0,32,ML1M
4720.0,47,ML1M
4721.0,71,ML1M
4722.0,31,ML1M
4723.0,33,ML1M
4724.0,33,ML1M
4725.0,1006,ML1M
4726.0,283,ML1M
4727.0,55,ML1M
4728.0,698,ML1M
4729.0,235,ML1M
4730.0,27,ML1M
4731.0,55,ML1M
4732.0,685,ML1M
4733.0,104,ML1M
4734.0,171,ML1M
4735.0,106,ML1M
4736.0,318,ML1M
4737.0,109,ML1M
4738.0,195,ML1M
4739.0,107,ML1M
4740.0,51,ML1M
4741.0,22,ML1M
4742.0,249,ML1M
4743.0,30,ML1M
4744.0,66,ML1M
4745.0,103,ML1M
4746.0,96,ML1M
4747.0,240,ML1M
4748.0,363,ML1M
4749.0,20,ML1M
4750.0,254,ML1M
4751.0,29,ML1M
4752.0,24,ML1M
4753.0,63,ML1M
4754.0,248,ML1M
4755.0,25,ML1M
4756.0,27,ML1M
4757.0,97,ML1M
4758.0,25,ML1M
4759.0,49,ML1M
4760.0,57,ML1M
4761.0,39,ML1M
4762.0,73,ML1M
4763.0,57,ML1M
4764.0,40,ML1M
4765.0,267,ML1M
4766.0,42,ML1M
4767.0,47,ML1M
4768.0,72,ML1M
4769.0,65,ML1M
4770.0,33,ML1M
4771.0,513,ML1M
4772.0,100,ML1M
4773.0,103,ML1M
4774.0,194,ML1M
4775.0,20,ML1M
4776.0,25,ML1M
4777.0,37,ML1M
4778.0,36,ML1M
4779.0,213,ML1M
4780.0,110,ML1M
4781.0,43,ML1M
4782.0,117,ML1M
4783.0,55,ML1M
4784.0,409,ML1M
4785.0,271,ML1M
4786.0,390,ML1M
4787.0,30,ML1M
4788.0,303,ML1M
4789.0,270,ML1M
4790.0,378,ML1M
4791.0,250,ML1M
4792.0,25,ML1M
4793.0,173,ML1M
4794.0,102,ML1M
4795.0,116,ML1M
4796.0,341,ML1M
4797.0,57,ML1M
4798.0,119,ML1M
4799.0,58,ML1M
4800.0,253,ML1M
4801.0,196,ML1M
4802.0,640,ML1M
4803.0,37,ML1M
4804.0,47,ML1M
4805.0,35,ML1M
4806.0,159,ML1M
4807.0,92,ML1M
4808.0,939,ML1M
4809.0,178,ML1M
4810.0,197,ML1M
4811.0,42,ML1M
4812.0,127,ML1M
4813.0,104,ML1M
4814.0,165,ML1M
4815.0,222,ML1M
4816.0,372,ML1M
4817.0,92,ML1M
4818.0,50,ML1M
4819.0,546,ML1M
4820.0,36,ML1M
4821.0,234,ML1M
4822.0,28,ML1M
4823.0,470,ML1M
4824.0,227,ML1M
4825.0,49,ML1M
4826.0,163,ML1M
4827.0,72,ML1M
4828.0,100,ML1M
4829.0,323,ML1M
4830.0,114,ML1M
4831.0,237,ML1M
4832.0,131,ML1M
4833.0,81,ML1M
4834.0,280,ML1M
4835.0,83,ML1M
4836.0,65,ML1M
4837.0,328,ML1M
4838.0,39,ML1M
4839.0,23,ML1M
4840.0,72,ML1M
4841.0,92,ML1M
4842.0,69,ML1M
4843.0,116,ML1M
4844.0,29,ML1M
4845.0,153,ML1M
4846.0,30,ML1M
4847.0,72,ML1M
4848.0,54,ML1M
4849.0,157,ML1M
4850.0,37,ML1M
4851.0,24,ML1M
4852.0,243,ML1M
4853.0,38,ML1M
4854.0,164,ML1M
4855.0,219,ML1M
4856.0,79,ML1M
4857.0,61,ML1M
4858.0,113,ML1M
4859.0,43,ML1M
4860.0,48,ML1M
4861.0,197,ML1M
4862.0,94,ML1M
4863.0,31,ML1M
4864.0,33,ML1M
4865.0,246,ML1M
4866.0,75,ML1M
4867.0,622,ML1M
4868.0,179,ML1M
4869.0,285,ML1M
4870.0,116,ML1M
4871.0,21,ML1M
4872.0,41,ML1M
4873.0,28,ML1M
4874.0,31,ML1M
4875.0,100,ML1M
4876.0,36,ML1M
4877.0,95,ML1M
4878.0,43,ML1M
4879.0,467,ML1M
4880.0,21,ML1M
4881.0,22,ML1M
4882.0,203,ML1M
4883.0,50,ML1M
4884.0,388,ML1M
4885.0,30,ML1M
4886.0,102,ML1M
4887.0,420,ML1M
4888.0,299,ML1M
4889.0,262,ML1M
4890.0,171,ML1M
4891.0,28,ML1M
4892.0,120,ML1M
4893.0,90,ML1M
4894.0,41,ML1M
4895.0,68,ML1M
4896.0,41,ML1M
4897.0,400,ML1M
4898.0,239,ML1M
4899.0,245,ML1M
4900.0,23,ML1M
4901.0,191,ML1M
4902.0,135,ML1M
4903.0,55,ML1M
4904.0,404,ML1M
4905.0,100,ML1M
4906.0,241,ML1M
4907.0,184,ML1M
4908.0,114,ML1M
4909.0,138,ML1M
4910.0,50,ML1M
4911.0,81,ML1M
4912.0,22,ML1M
4913.0,45,ML1M
4914.0,52,ML1M
4915.0,107,ML1M
4916.0,170,ML1M
4917.0,238,ML1M
4918.0,301,ML1M
4919.0,37,ML1M
4920.0,50,ML1M
4921.0,207,ML1M
4922.0,191,ML1M
4923.0,32,ML1M
4924.0,41,ML1M
4925.0,42,ML1M
4926.0,23,ML1M
4927.0,126,ML1M
4928.0,329,ML1M
4929.0,42,ML1M
4930.0,96,ML1M
4931.0,80,ML1M
4932.0,332,ML1M
4933.0,302,ML1M
4934.0,179,ML1M
4935.0,22,ML1M
4936.0,40,ML1M
4937.0,214,ML1M
4938.0,37,ML1M
4939.0,174,ML1M
4940.0,284,ML1M
4941.0,34,ML1M
4942.0,276,ML1M
4943.0,21,ML1M
4944.0,22,ML1M
4945.0,144,ML1M
4946.0,257,ML1M
4947.0,100,ML1M
4948.0,507,ML1M
4949.0,38,ML1M
4950.0,474,ML1M
4951.0,312,ML1M
4952.0,100,ML1M
4953.0,217,ML1M
4954.0,122,ML1M
4955.0,28,ML1M
4956.0,253,ML1M
4957.0,744,ML1M
4958.0,451,ML1M
4959.0,188,ML1M
4960.0,75,ML1M
4961.0,177,ML1M
4962.0,217,ML1M
4963.0,114,ML1M
4964.0,403,ML1M
4965.0,144,ML1M
4966.0,48,ML1M
4967.0,104,ML1M
4968.0,28,ML1M
4969.0,29,ML1M
4970.0,29,ML1M
4971.0,28,ML1M
4972.0,329,ML1M
4973.0,149,ML1M
4974.0,28,ML1M
4975.0,175,ML1M
4976.0,58,ML1M
4977.0,183,ML1M
4978.0,72,ML1M
4979.0,882,ML1M
4980.0,213,ML1M
4981.0,307,ML1M
4982.0,37,ML1M
4983.0,143,ML1M
4984.0,205,ML1M
4985.0,152,ML1M
4986.0,27,ML1M
4987.0,52,ML1M
4988.0,26,ML1M
4989.0,77,ML1M
4990.0,61,ML1M
4991.0,20,ML1M
4992.0,21,ML1M
4993.0,47,ML1M
4994.0,135,ML1M
4995.0,356,ML1M
4996.0,28,ML1M
4997.0,56,ML1M
4998.0,79,ML1M
4999.0,68,ML1M
5e3,401,ML1M
5001.0,225,ML1M
5002.0,265,ML1M
5003.0,33,ML1M
5004.0,41,ML1M
5005.0,429,ML1M
5006.0,45,ML1M
5007.0,23,ML1M
5008.0,209,ML1M
5009.0,63,ML1M
5010.0,52,ML1M
5011.0,559,ML1M
5012.0,20,ML1M
5013.0,70,ML1M
5014.0,144,ML1M
5015.0,644,ML1M
5016.0,96,ML1M
5017.0,39,ML1M
5018.0,247,ML1M
5019.0,177,ML1M
5020.0,109,ML1M
5021.0,185,ML1M
5022.0,35,ML1M
5023.0,120,ML1M
5024.0,77,ML1M
5025.0,125,ML1M
5026.0,874,ML1M
5027.0,20,ML1M
5028.0,23,ML1M
5029.0,160,ML1M
5030.0,28,ML1M
5031.0,61,ML1M
5032.0,103,ML1M
5033.0,48,ML1M
5034.0,141,ML1M
5035.0,249,ML1M
5036.0,48,ML1M
5037.0,105,ML1M
5038.0,210,ML1M
5039.0,360,ML1M
5040.0,111,ML1M
5041.0,114,ML1M
5042.0,368,ML1M
5043.0,25,ML1M
5044.0,137,ML1M
5045.0,34,ML1M
5046.0,868,ML1M
5047.0,319,ML1M
5048.0,89,ML1M
5049.0,192,ML1M
5050.0,85,ML1M
5051.0,30,ML1M
5052.0,21,ML1M
5053.0,231,ML1M
5054.0,715,ML1M
5055.0,42,ML1M
5056.0,194,ML1M
5057.0,74,ML1M
5058.0,47,ML1M
5059.0,136,ML1M
5060.0,81,ML1M
5061.0,211,ML1M
5062.0,24,ML1M
5063.0,113,ML1M
5064.0,99,ML1M
5065.0,265,ML1M
5066.0,33,ML1M
5067.0,35,ML1M
5068.0,55,ML1M
5069.0,25,ML1M
5070.0,488,ML1M
5071.0,81,ML1M
5072.0,59,ML1M
5073.0,25,ML1M
5074.0,761,ML1M
5075.0,58,ML1M
5076.0,109,ML1M
5077.0,424,ML1M
5078.0,60,ML1M
5079.0,63,ML1M
5080.0,69,ML1M
5081.0,101,ML1M
5082.0,232,ML1M
5083.0,285,ML1M
5084.0,266,ML1M
5085.0,221,ML1M
5086.0,161,ML1M
5087.0,296,ML1M
5088.0,31,ML1M
5089.0,33,ML1M
5090.0,420,ML1M
5091.0,304,ML1M
5092.0,71,ML1M
5093.0,49,ML1M
5094.0,59,ML1M
5095.0,43,ML1M
5096.0,268,ML1M
5097.0,133,ML1M
5098.0,197,ML1M
5099.0,203,ML1M
5100.0,853,ML1M
5101.0,49,ML1M
5102.0,144,ML1M
5103.0,305,ML1M
5104.0,54,ML1M
5105.0,98,ML1M
5106.0,74,ML1M
5107.0,606,ML1M
5108.0,371,ML1M
5109.0,131,ML1M
5110.0,25,ML1M
5111.0,800,ML1M
5112.0,317,ML1M
5113.0,546,ML1M
5114.0,149,ML1M
5115.0,40,ML1M
5116.0,21,ML1M
5117.0,21,ML1M
5118.0,120,ML1M
5119.0,24,ML1M
5120.0,193,ML1M
5121.0,162,ML1M
5122.0,23,ML1M
5123.0,102,ML1M
5124.0,268,ML1M
5125.0,34,ML1M
5126.0,142,ML1M
5127.0,51,ML1M
5128.0,95,ML1M
5129.0,110,ML1M
5130.0,28,ML1M
5131.0,394,ML1M
5132.0,58,ML1M
5133.0,65,ML1M
5134.0,95,ML1M
5135.0,77,ML1M
5136.0,214,ML1M
5137.0,116,ML1M
5138.0,162,ML1M
5139.0,126,ML1M
5140.0,373,ML1M
5141.0,43,ML1M
5142.0,327,ML1M
5143.0,119,ML1M
5144.0,32,ML1M
5145.0,20,ML1M
5146.0,30,ML1M
5147.0,37,ML1M
5148.0,103,ML1M
5149.0,30,ML1M
5150.0,36,ML1M
5151.0,159,ML1M
5152.0,27,ML1M
5153.0,460,ML1M
5154.0,33,ML1M
5155.0,26,ML1M
5156.0,320,ML1M
5157.0,90,ML1M
5158.0,204,ML1M
5159.0,20,ML1M
5160.0,29,ML1M
5161.0,315,ML1M
5162.0,36,ML1M
5163.0,501,ML1M
5164.0,75,ML1M
5165.0,99,ML1M
5166.0,116,ML1M
5167.0,150,ML1M
5168.0,20,ML1M
5169.0,119,ML1M
5170.0,74,ML1M
5171.0,28,ML1M
5172.0,456,ML1M
5173.0,138,ML1M
5174.0,21,ML1M
5175.0,33,ML1M
5176.0,46,ML1M
5177.0,100,ML1M
5178.0,272,ML1M
5179.0,39,ML1M
5180.0,117,ML1M
5181.0,52,ML1M
5182.0,304,ML1M
5183.0,101,ML1M
5184.0,301,ML1M
5185.0,281,ML1M
5186.0,73,ML1M
5187.0,118,ML1M
5188.0,89,ML1M
5189.0,42,ML1M
5190.0,43,ML1M
5191.0,36,ML1M
5192.0,22,ML1M
5193.0,204,ML1M
5194.0,69,ML1M
5195.0,67,ML1M
5196.0,80,ML1M
5197.0,124,ML1M
5198.0,283,ML1M
5199.0,35,ML1M
5200.0,62,ML1M
5201.0,109,ML1M
5202.0,32,ML1M
5203.0,36,ML1M
5204.0,47,ML1M
5205.0,356,ML1M
5206.0,29,ML1M
5207.0,22,ML1M
5208.0,120,ML1M
5209.0,134,ML1M
5210.0,65,ML1M
5211.0,103,ML1M
5212.0,40,ML1M
5213.0,35,ML1M
5214.0,31,ML1M
5215.0,20,ML1M
5216.0,20,ML1M
5217.0,132,ML1M
5218.0,44,ML1M
5219.0,124,ML1M
5220.0,720,ML1M
5221.0,30,ML1M
5222.0,307,ML1M
5223.0,204,ML1M
5224.0,33,ML1M
5225.0,212,ML1M
5226.0,83,ML1M
5227.0,157,ML1M
5228.0,24,ML1M
5229.0,69,ML1M
5230.0,130,ML1M
5231.0,28,ML1M
5232.0,131,ML1M
5233.0,112,ML1M
5234.0,212,ML1M
5235.0,35,ML1M
5236.0,128,ML1M
5237.0,55,ML1M
5238.0,22,ML1M
5239.0,285,ML1M
5240.0,35,ML1M
5241.0,94,ML1M
5242.0,113,ML1M
5243.0,26,ML1M
5244.0,35,ML1M
5245.0,30,ML1M
5246.0,130,ML1M
5247.0,31,ML1M
5248.0,101,ML1M
5249.0,338,ML1M
5250.0,289,ML1M
5251.0,168,ML1M
5252.0,65,ML1M
5253.0,148,ML1M
5254.0,81,ML1M
5255.0,149,ML1M
5256.0,825,ML1M
5257.0,97,ML1M
5258.0,20,ML1M
5259.0,34,ML1M
5260.0,209,ML1M
5261.0,103,ML1M
5262.0,64,ML1M
5263.0,126,ML1M
5264.0,159,ML1M
5265.0,283,ML1M
5266.0,29,ML1M
5267.0,95,ML1M
5268.0,484,ML1M
5269.0,324,ML1M
5270.0,102,ML1M
5271.0,427,ML1M
5272.0,106,ML1M
5273.0,304,ML1M
5274.0,25,ML1M
5275.0,95,ML1M
5276.0,77,ML1M
5277.0,308,ML1M
5278.0,181,ML1M
5279.0,51,ML1M
5280.0,26,ML1M
5281.0,260,ML1M
5282.0,300,ML1M
5283.0,291,ML1M
5284.0,73,ML1M
5285.0,45,ML1M
5286.0,182,ML1M
5287.0,212,ML1M
5288.0,43,ML1M
5289.0,470,ML1M
5290.0,37,ML1M
5291.0,66,ML1M
5292.0,31,ML1M
5293.0,75,ML1M
5294.0,156,ML1M
5295.0,22,ML1M
5296.0,70,ML1M
5297.0,30,ML1M
5298.0,59,ML1M
5299.0,56,ML1M
5300.0,282,ML1M
5301.0,139,ML1M
5302.0,238,ML1M
5303.0,45,ML1M
5304.0,35,ML1M
5305.0,270,ML1M
5306.0,630,ML1M
5307.0,57,ML1M
5308.0,40,ML1M
5309.0,20,ML1M
5310.0,97,ML1M
5311.0,46,ML1M
5312.0,720,ML1M
5313.0,88,ML1M
5314.0,20,ML1M
5315.0,35,ML1M
5316.0,39,ML1M
5317.0,543,ML1M
5318.0,99,ML1M
5319.0,388,ML1M
5320.0,23,ML1M
5321.0,288,ML1M
5322.0,102,ML1M
5323.0,246,ML1M
5324.0,173,ML1M
5325.0,48,ML1M
5326.0,128,ML1M
5327.0,163,ML1M
5328.0,53,ML1M
5329.0,544,ML1M
5330.0,62,ML1M
5331.0,80,ML1M
5332.0,73,ML1M
5333.0,839,ML1M
5334.0,55,ML1M
5335.0,158,ML1M
5336.0,47,ML1M
5337.0,177,ML1M
5338.0,104,ML1M
5339.0,108,ML1M
5340.0,214,ML1M
5341.0,126,ML1M
5342.0,112,ML1M
5343.0,36,ML1M
5344.0,197,ML1M
5345.0,333,ML1M
5346.0,54,ML1M
5347.0,263,ML1M
5348.0,50,ML1M
5349.0,241,ML1M
5350.0,219,ML1M
5351.0,26,ML1M
5352.0,206,ML1M
5353.0,118,ML1M
5354.0,46,ML1M
5355.0,181,ML1M
5356.0,41,ML1M
5357.0,48,ML1M
5358.0,25,ML1M
5359.0,510,ML1M
5360.0,38,ML1M
5361.0,187,ML1M
5362.0,92,ML1M
5363.0,61,ML1M
5364.0,354,ML1M
5365.0,300,ML1M
5366.0,125,ML1M
5367.0,1169,ML1M
5368.0,98,ML1M
5369.0,245,ML1M
5370.0,27,ML1M
5371.0,324,ML1M
5372.0,36,ML1M
5373.0,32,ML1M
5374.0,48,ML1M
5375.0,29,ML1M
5376.0,256,ML1M
5377.0,43,ML1M
5378.0,181,ML1M
5379.0,37,ML1M
5380.0,20,ML1M
5381.0,24,ML1M
5382.0,67,ML1M
5383.0,28,ML1M
5384.0,46,ML1M
5385.0,46,ML1M
5386.0,161,ML1M
5387.0,731,ML1M
5388.0,24,ML1M
5389.0,154,ML1M
5390.0,219,ML1M
5391.0,23,ML1M
5392.0,22,ML1M
5393.0,210,ML1M
5394.0,849,ML1M
5395.0,121,ML1M
5396.0,81,ML1M
5397.0,388,ML1M
5398.0,28,ML1M
5399.0,60,ML1M
5400.0,24,ML1M
5401.0,146,ML1M
5402.0,92,ML1M
5403.0,162,ML1M
5404.0,210,ML1M
5405.0,116,ML1M
5406.0,122,ML1M
5407.0,27,ML1M
5408.0,102,ML1M
5409.0,21,ML1M
5410.0,46,ML1M
5411.0,24,ML1M
5412.0,278,ML1M
5413.0,220,ML1M
5414.0,79,ML1M
5415.0,55,ML1M
5416.0,48,ML1M
